,Candidate,State,District,Office Type,Partisan Lean,Primary %,Won Primary,Gender,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Obama Alum?,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,Hillary_Won?,Obama_Won?
574,Robert Multari,PA,U.S. House Pennsylvania District 16,Representative,-0.1873,0.15109999999999998,No,Male,White,No,No,No,No,Yes,No,0.7928749950021686,0.04430056393531181,0.11885029539150667,0.20712500499783132,0.06942981638986256,0.508919524627636,0.39111967486195903,0.15598005738933898,68433.33333333333,0.06331361405762216,0.12304045304519087,0.6683292701975664,0.09459552027736509,0.6485255023854479,0.19423240671191902,0,0
575,Ronald DiNicola,PA,U.S. House Pennsylvania District 16,Representative,-0.1873,0.5997000100000001,Yes,Male,White,Yes,No,No,No,No,No,0.7928749950021686,0.04430056393531181,0.11885029539150667,0.20712500499783132,0.06942981638986256,0.508919524627636,0.39111967486195903,0.15598005738933898,68433.33333333333,0.06331361405762216,0.12304045304519087,0.6683292701975664,0.09459552027736509,0.6485255023854479,0.19423240671191902,0,0
576,Joe Hoeffel,PA,U.S. House Pennsylvania District 4,Representative,0.1527,0.1096,No,Male,White,No,No,Yes,No,No,No,0.8241917720511023,0.06887822544696766,0.0622325854804979,0.17580822794889778,0.05160732457321383,0.5084026978216607,0.3689527263882877,0.16602007685291176,59847.0,0.05752036452501645,0.10805286722275059,0.7301257972088753,0.09171430703858778,0.7188251483562352,0.2847436618812985,0,0
577,Madeleine Dean,PA,U.S. House Pennsylvania District 4,Representative,0.1527,0.7255999799999999,Yes,Female,White,No,No,Yes,No,No,No,0.8241917720511023,0.06887822544696766,0.0622325854804979,0.17580822794889778,0.05160732457321383,0.5084026978216607,0.3689527263882877,0.16602007685291176,59847.0,0.05752036452501645,0.10805286722275059,0.7301257972088753,0.09171430703858778,0.7188251483562352,0.2847436618812985,0,0
578,Shira Goodman,PA,U.S. House Pennsylvania District 4,Representative,0.1527,0.1649,No,Female,White,No,No,No,No,No,No,0.8241917720511023,0.06887822544696766,0.0622325854804979,0.17580822794889778,0.05160732457321383,0.5084026978216607,0.3689527263882877,0.16602007685291176,59847.0,0.05752036452501645,0.10805286722275059,0.7301257972088753,0.09171430703858778,0.7188251483562352,0.2847436618812985,0,0
579,Ashley Lunkenheimer,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.1531,No,Female,White,No,Yes,No,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
580,Gregory Vitali,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.09430000300000002,No,Male,White,No,No,Yes,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
581,Larry Arata,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.0152,No,Male,White,No,No,No,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
582,Lindy Li,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.0698,No,Female,Nonwhite,No,No,No,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
583,Margo Davidson,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.0398,No,Female,Nonwhite,No,No,Yes,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
584,Mary Gay Scanlon,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.28370001,Yes,Female,White,No,No,Yes,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
585,Molly Sheehan,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.1024,No,Female,White,No,No,No,No,Yes,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
586,Richard Lazer,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.1499,No,Male,White,No,No,No,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
587,Thaddeus Kirkland,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.039900000000000005,No,Male,Nonwhite,No,No,Yes,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
588,Theresa Wright,PA,U.S. House Pennsylvania District 5,Representative,0.25540001,0.051900001,No,Female,Nonwhite,No,No,No,No,No,No,0.9210516009035743,0.03680131105260418,0.019448132779008975,0.07894839909642568,0.019786564280332514,0.47921813160758503,0.3527053053536136,0.19026258448625932,44801.75,0.06354310278250144,0.11287274193537535,0.8123488357210173,0.10478638915778392,0.809292224723729,0.617898124666346,0,0
589,Chrissy Houlahan,PA,U.S. House Pennsylvania District 6,Representative,0.052399997999999996,1.0,Yes,Female,White,Yes,No,No,No,Yes,No,0.7895217400595128,0.05053051868320415,0.10576188387550431,0.21047825994048722,0.0760190985947647,0.5104627253940265,0.3761859899468662,0.16265510700422076,71039.0,0.06482876902511463,0.10394547253480113,0.6470821510049912,0.07919859161907931,0.6316247601531018,0.16625521244347874,1,1
590,David Clark,PA,U.S. House Pennsylvania District 7,Representative,0.0007000000000000001,0.017,No,Male,White,No,No,No,No,No,No,0.7670328011891341,0.08501104192365819,0.0877179602943552,0.23296719881086594,0.08181045369569734,0.5120912848115341,0.385431014781166,0.1566320872530752,70755.6,0.06485706132351038,0.1012129720235508,0.6325157539263946,0.0773319996196266,0.6118333476532105,0.12333463108566615,1,1
591,Greg Edwards,PA,U.S. House Pennsylvania District 7,Representative,0.0007000000000000001,0.25429999999999997,No,Male,Nonwhite,No,No,No,No,No,No,0.7670328011891341,0.08501104192365819,0.0877179602943552,0.23296719881086594,0.08181045369569734,0.5120912848115341,0.385431014781166,0.1566320872530752,70755.6,0.06485706132351038,0.1012129720235508,0.6325157539263946,0.0773319996196266,0.6118333476532105,0.12333463108566615,1,1
592,John Morganelli,PA,U.S. House Pennsylvania District 7,Representative,0.0007000000000000001,0.3015,No,Male,White,No,No,Yes,No,No,No,0.7670328011891341,0.08501104192365819,0.0877179602943552,0.23296719881086594,0.08181045369569734,0.5120912848115341,0.385431014781166,0.1566320872530752,70755.6,0.06485706132351038,0.1012129720235508,0.6325157539263946,0.0773319996196266,0.6118333476532105,0.12333463108566615,1,1
593,Rick Daugherty,PA,U.S. House Pennsylvania District 7,Representative,0.0007000000000000001,0.038599998999999996,No,Male,White,No,No,No,No,No,No,0.7670328011891341,0.08501104192365819,0.0877179602943552,0.23296719881086594,0.08181045369569734,0.5120912848115341,0.385431014781166,0.1566320872530752,70755.6,0.06485706132351038,0.1012129720235508,0.6325157539263946,0.0773319996196266,0.6118333476532105,0.12333463108566615,1,1
594,Roger Ruggles,PA,U.S. House Pennsylvania District 7,Representative,0.0007000000000000001,0.054099997999999996,No,Male,White,Yes,No,No,No,Yes,No,0.7670328011891341,0.08501104192365819,0.0877179602943552,0.23296719881086594,0.08181045369569734,0.5120912848115341,0.385431014781166,0.1566320872530752,70755.6,0.06485706132351038,0.1012129720235508,0.6325157539263946,0.0773319996196266,0.6118333476532105,0.12333463108566615,1,1
595,Susan Wild,PA,U.S. House Pennsylvania District 7,Representative,0.0007000000000000001,0.33450001,Yes,Female,White,No,No,No,No,No,No,0.7670328011891341,0.08501104192365819,0.0877179602943552,0.23296719881086594,0.08181045369569734,0.5120912848115341,0.385431014781166,0.1566320872530752,70755.6,0.06485706132351038,0.1012129720235508,0.6325157539263946,0.0773319996196266,0.6118333476532105,0.12333463108566615,1,1
596,Denny Wolff,PA,U.S. House Pennsylvania District 9,Representative,-0.32029999,0.40549999,Yes,Male,White,No,No,No,No,No,No,0.9351688053958611,0.02799808322774176,0.016167903500893553,0.06483119460413875,0.012958750653319686,0.49844320328563163,0.3453557347571315,0.19167027195147315,47996.833333333336,0.0672565991183948,0.11258840128878807,0.811343344826226,0.10872569465494406,0.8096239738333773,0.5416976151716775,0,0
597,Gary Wegman,PA,U.S. House Pennsylvania District 9,Representative,-0.32029999,0.31290001,No,Male,White,No,No,No,No,Yes,No,0.9351688053958611,0.02799808322774176,0.016167903500893553,0.06483119460413875,0.012958750653319686,0.49844320328563163,0.3453557347571315,0.19167027195147315,47996.833333333336,0.0672565991183948,0.11258840128878807,0.811343344826226,0.10872569465494406,0.8096239738333773,0.5416976151716775,0,0
598,Laura Quick,PA,U.S. House Pennsylvania District 9,Representative,-0.32029999,0.2816,No,Female,White,No,No,No,No,No,No,0.9351688053958611,0.02799808322774176,0.016167903500893553,0.06483119460413875,0.012958750653319686,0.49844320328563163,0.3453557347571315,0.19167027195147315,47996.833333333336,0.0672565991183948,0.11258840128878807,0.811343344826226,0.10872569465494406,0.8096239738333773,0.5416976151716775,0,0
599,James Smith Jr.,SC,Governor of South Carolina,Governor,-0.1585,0.61810001,Yes,Male,White,Yes,No,No,No,No,No,0.5720108706327025,0.3511583665753754,0.04598177225664341,0.42798912936729777,0.0372171648488979,0.5110896108430807,0.3805116478500632,0.1677578922315636,42152.18965517241,0.09617439295573597,0.16826171147506763,0.7882519667074301,0.12370047518959877,0.7437141393284485,0.5059749334933623,0,0
600,Marguerite Willis,SC,Governor of South Carolina,Governor,-0.1585,0.27549999,No,Female,White,No,No,No,Yes,No,No,0.5720108706327025,0.3511583665753754,0.04598177225664341,0.42798912936729777,0.0372171648488979,0.5110896108430807,0.3805116478500632,0.1677578922315636,42152.18965517241,0.09617439295573597,0.16826171147506763,0.7882519667074301,0.12370047518959877,0.7437141393284485,0.5059749334933623,0,0
601,Phil Noble,SC,Governor of South Carolina,Governor,-0.1585,0.10640000000000001,No,Male,White,No,No,No,No,Yes,Yes,0.5720108706327025,0.3511583665753754,0.04598177225664341,0.42798912936729777,0.0372171648488979,0.5110896108430807,0.3805116478500632,0.1677578922315636,42152.18965517241,0.09617439295573597,0.16826171147506763,0.7882519667074301,0.12370047518959877,0.7437141393284485,0.5059749334933623,0,0
602,Joe Cunningham,SC,U.S. House South Carolina District 1,Representative,-0.16879998999999998,0.715,Yes,Male,White,No,No,No,No,Yes,No,0.632170674951119,0.26634517834314564,0.06045589872911277,0.367829325048881,0.05154194511656824,0.511566867631005,0.3896768692733756,0.16267129068437358,51780.99999999999,0.07699823232216249,0.11147379778456382,0.7092057291968632,0.07344967134675669,0.6523916924357601,0.309064451288462,0,0
603,Toby Smith,SC,U.S. House South Carolina District 1,Representative,-0.16879998999999998,0.285,No,Male,Nonwhite,No,No,No,No,No,No,0.632170674951119,0.26634517834314564,0.06045589872911277,0.367829325048881,0.05154194511656824,0.511566867631005,0.3896768692733756,0.16267129068437358,51780.99999999999,0.07699823232216249,0.11147379778456382,0.7092057291968632,0.07344967134675669,0.6523916924357601,0.309064451288462,0,0
604,Annabelle Robertson,SC,U.S. House South Carolina District 2,Representative,-0.2073,0.41810001,No,Female,White,No,No,No,No,No,No,0.5425377638824428,0.3820172057082874,0.04053665175233572,0.45746223611755726,0.036089440183489016,0.5194109145707406,0.4017954339899162,0.15188372202490963,44463.0,0.09541783256132208,0.14184050578660437,0.7481972324661464,0.10608701193602256,0.7092553869840237,0.4353316938439475,1,1
605,Phil Black,SC,U.S. House South Carolina District 2,Representative,-0.2073,0.18370001000000002,No,Male,White,No,No,No,No,No,No,0.5425377638824428,0.3820172057082874,0.04053665175233572,0.45746223611755726,0.036089440183489016,0.5194109145707406,0.4017954339899162,0.15188372202490963,44463.0,0.09541783256132208,0.14184050578660437,0.7481972324661464,0.10608701193602256,0.7092553869840237,0.4353316938439475,1,1
606,Sean Carrigan,SC,U.S. House South Carolina District 2,Representative,-0.2073,0.3982,Yes,Male,White,Yes,No,No,No,No,No,0.5425377638824428,0.3820172057082874,0.04053665175233572,0.45746223611755726,0.036089440183489016,0.5194109145707406,0.4017954339899162,0.15188372202490963,44463.0,0.09541783256132208,0.14184050578660437,0.7481972324661464,0.10608701193602256,0.7092553869840237,0.4353316938439475,1,1
607,Hosea Cleveland,SC,U.S. House South Carolina District 3,Representative,-0.3868,0.30269999999999997,No,Male,Nonwhite,Yes,No,No,No,Yes,No,0.6723533335096907,0.24669240332366907,0.05530894492395699,0.3276466664903094,0.04093933518768355,0.5016662533157217,0.36446650400787695,0.1848075621639525,42094.09090909091,0.08907040937700458,0.1852766235080426,0.7985248860478403,0.13632251991839126,0.7556168348599871,0.5958710828447409,0,0
608,Mary Geren,SC,U.S. House South Carolina District 3,Representative,-0.3868,0.69730003,Yes,Female,White,No,No,No,No,No,No,0.6723533335096907,0.24669240332366907,0.05530894492395699,0.3276466664903094,0.04093933518768355,0.5016662533157217,0.36446650400787695,0.1848075621639525,42094.09090909091,0.08907040937700458,0.1852766235080426,0.7985248860478403,0.13632251991839126,0.7556168348599871,0.5958710828447409,0,0
609,Brandon Brown,SC,U.S. House South Carolina District 4,Representative,-0.28309998999999997,0.28469998999999996,Yes,Male,Nonwhite,No,No,No,No,No,No,0.6920685772737036,0.19288586944107053,0.07509310577674816,0.30793142272629653,0.07098891851862245,0.5148146101093305,0.39699128401000294,0.1465483878890965,48407.0,0.06984996684873584,0.147322092855997,0.7214476092728656,0.11203369002976984,0.679279651871432,0.2001900120359245,0,0
610,Doris Lee Turner,SC,U.S. House South Carolina District 4,Representative,-0.28309998999999997,0.29459999,No,Female,White,No,No,No,No,No,No,0.6920685772737036,0.19288586944107053,0.07509310577674816,0.30793142272629653,0.07098891851862245,0.5148146101093305,0.39699128401000294,0.1465483878890965,48407.0,0.06984996684873584,0.147322092855997,0.7214476092728656,0.11203369002976984,0.679279651871432,0.2001900120359245,0,0
611,Eric Graben,SC,U.S. House South Carolina District 4,Representative,-0.28309998999999997,0.25719999,No,Male,White,No,No,No,No,No,No,0.6920685772737036,0.19288586944107053,0.07509310577674816,0.30793142272629653,0.07098891851862245,0.5148146101093305,0.39699128401000294,0.1465483878890965,48407.0,0.06984996684873584,0.147322092855997,0.7214476092728656,0.11203369002976984,0.679279651871432,0.2001900120359245,0,0
612,J.T. Davis,SC,U.S. House South Carolina District 4,Representative,-0.28309998999999997,0.07219999799999999,No,Male,White,No,No,No,No,Yes,No,0.6920685772737036,0.19288586944107053,0.07509310577674816,0.30793142272629653,0.07098891851862245,0.5148146101093305,0.39699128401000294,0.1465483878890965,48407.0,0.06984996684873584,0.147322092855997,0.7214476092728656,0.11203369002976984,0.679279651871432,0.2001900120359245,0,0
613,Will Morin III,SC,U.S. House South Carolina District 4,Representative,-0.28309998999999997,0.09130000099999998,No,Male,White,No,No,No,No,No,No,0.6920685772737036,0.19288586944107053,0.07509310577674816,0.30793142272629653,0.07098891851862245,0.5148146101093305,0.39699128401000294,0.1465483878890965,48407.0,0.06984996684873584,0.147322092855997,0.7214476092728656,0.11203369002976984,0.679279651871432,0.2001900120359245,0,0
614,Archie Parnell,SC,U.S. House South Carolina District 5,Representative,-0.19280001000000002,0.59959999,Yes,Male,White,No,No,No,No,No,No,0.5942366150619109,0.3367179588094926,0.03875130515798492,0.405763384938089,0.02758432805356859,0.5124773226690281,0.3780132819694046,0.16379371241498938,40496.09090909091,0.09785086485609823,0.18148332157289118,0.8162090706593993,0.1433773375697313,0.7794265392818547,0.5511747765684417,0,0
615,Mark Ali,SC,U.S. House South Carolina District 5,Representative,-0.19280001000000002,0.1341,No,Male,Nonwhite,No,No,No,No,No,No,0.5942366150619109,0.3367179588094926,0.03875130515798492,0.405763384938089,0.02758432805356859,0.5124773226690281,0.3780132819694046,0.16379371241498938,40496.09090909091,0.09785086485609823,0.18148332157289118,0.8162090706593993,0.1433773375697313,0.7794265392818547,0.5511747765684417,0,0
616,Sidney Moore,SC,U.S. House South Carolina District 5,Representative,-0.19280001000000002,0.17170000000000002,No,Female,Nonwhite,No,No,No,No,No,No,0.5942366150619109,0.3367179588094926,0.03875130515798492,0.405763384938089,0.02758432805356859,0.5124773226690281,0.3780132819694046,0.16379371241498938,40496.09090909091,0.09785086485609823,0.18148332157289118,0.8162090706593993,0.1433773375697313,0.7794265392818547,0.5511747765684417,0,0
617,Steve Lough,SC,U.S. House South Carolina District 5,Representative,-0.19280001000000002,0.0946,No,Male,White,No,No,No,No,No,No,0.5942366150619109,0.3367179588094926,0.03875130515798492,0.405763384938089,0.02758432805356859,0.5124773226690281,0.3780132819694046,0.16379371241498938,40496.09090909091,0.09785086485609823,0.18148332157289118,0.8162090706593993,0.1433773375697313,0.7794265392818547,0.5511747765684417,0,0
618,Bill Hopkins,SC,U.S. House South Carolina District 7,Representative,-0.1923,0.17780001,No,Male,White,No,No,No,No,No,No,0.5427852618547664,0.39050247415787076,0.03246747767208592,0.4572147381452336,0.029771779875533658,0.5192676612403622,0.3696469011017111,0.17407574113403051,37149.0,0.11253726584234851,0.19507731419913374,0.8324347279416484,0.15542296811086792,0.8005439710760411,0.5340605288249383,0,0
619,Bruce Fischer,SC,U.S. House South Carolina District 7,Representative,-0.1923,0.11220000000000001,No,Male,White,Yes,No,No,No,Yes,No,0.5427852618547664,0.39050247415787076,0.03246747767208592,0.4572147381452336,0.029771779875533658,0.5192676612403622,0.3696469011017111,0.17407574113403051,37149.0,0.11253726584234851,0.19507731419913374,0.8324347279416484,0.15542296811086792,0.8005439710760411,0.5340605288249383,0,0
620,Mal Hyman,SC,U.S. House South Carolina District 7,Representative,-0.1923,0.29700001,No,Male,White,No,No,No,No,No,No,0.5427852618547664,0.39050247415787076,0.03246747767208592,0.4572147381452336,0.029771779875533658,0.5192676612403622,0.3696469011017111,0.17407574113403051,37149.0,0.11253726584234851,0.19507731419913374,0.8324347279416484,0.15542296811086792,0.8005439710760411,0.5340605288249383,0,0
621,Robert Williams,SC,U.S. House South Carolina District 7,Representative,-0.1923,0.41299999,Yes,Male,Nonwhite,Yes,No,Yes,No,No,No,0.5427852618547664,0.39050247415787076,0.03246747767208592,0.4572147381452336,0.029771779875533658,0.5192676612403622,0.3696469011017111,0.17407574113403051,37149.0,0.11253726584234851,0.19507731419913374,0.8324347279416484,0.15542296811086792,0.8005439710760411,0.5340605288249383,0,0
622,Billie Sutton,SD,Governor of South Dakota,Governor,-0.29379998999999996,1.0,Yes,Male,White,No,No,No,No,No,No,0.8149696959118397,0.006159869671003524,0.024632532595402594,0.18503030408815999,0.017791685115892325,0.49467107354625406,0.38543529555119205,0.18466813463179027,49129.21538461538,0.04871803916068969,0.10543176002488196,0.7744796464090514,0.08295680501452635,0.7565444920817511,0.7817371873945421,0,0
623,Timothy Bjorkman,SD,U.S. House South Dakota At-large District,Representative,-0.29379998999999996,1.0,Yes,Male,White,No,No,Yes,No,No,No,0.8149696959118397,0.006159869671003524,0.024632532595402594,0.18503030408815999,0.017791685115892325,0.49467107354625406,0.38543529555119205,0.18466813463179027,49129.21538461538,0.04871803916068969,0.10543176002488196,0.7744796464090514,0.08295680501452635,0.7565444920817511,0.7817371873945421,0,0
624,Craig Fitzhugh,TN,Governor of Tennessee,Governor,-0.27139999,0.1942,No,Male,White,Yes,No,Yes,Yes,No,No,0.86465689480997,0.0741166005243736,0.032841465838628875,0.13534310519002976,0.024965509052301226,0.5051061441932794,0.36044217570887815,0.17785251938853752,41548.76699029126,0.08491524946434924,0.17950164718604672,0.8365913590692198,0.1686606691901588,0.8277716695782981,0.6567556569084414,0,0
625,Karl Dean,TN,Governor of Tennessee,Governor,-0.27139999,0.75139999,Yes,Male,White,No,No,Yes,Yes,No,No,0.86465689480997,0.0741166005243736,0.032841465838628875,0.13534310519002976,0.024965509052301226,0.5051061441932794,0.36044217570887815,0.17785251938853752,41548.76699029126,0.08491524946434924,0.17950164718604672,0.8365913590692198,0.1686606691901588,0.8277716695782981,0.6567556569084414,0,0
626,Mezianne Vale Payne,TN,Governor of Tennessee,Governor,-0.27139999,0.054400000999999996,No,Female,White,No,No,No,No,No,No,0.86465689480997,0.0741166005243736,0.032841465838628875,0.13534310519002976,0.024965509052301226,0.5051061441932794,0.36044217570887815,0.17785251938853752,41548.76699029126,0.08491524946434924,0.17950164718604672,0.8365913590692198,0.1686606691901588,0.8277716695782981,0.6567556569084414,0,0
627,Martin Olsen,TN,U.S. House Tennessee District 1,Representative,-0.57029999,1.0,Yes,Male,White,No,No,No,No,Yes,No,0.9252671571846459,0.019331011981705913,0.032825883291458385,0.07473284281535399,0.023262540987246654,0.5060548747184569,0.3413280998236496,0.19116283827748734,36945.916666666664,0.08432505915611686,0.18364139481600916,0.842197791407764,0.1776879234852528,0.8401221947480694,0.5428519703294287,0,0
628,Joseph Schenkenfelder,TN,U.S. House Tennessee District 2,Representative,-0.3818,0.045100002,No,Male,White,No,No,No,No,No,No,0.9187779360143563,0.024499365475846416,0.033338149160814214,0.08122206398564391,0.029858316471202278,0.5112783305394896,0.35041851420065695,0.18952240370799928,43020.57142857143,0.0762589592917755,0.17178803381138333,0.8068677371692502,0.16297892046207632,0.804523506953566,0.5289018986768719,0,0
629,Joshua Williams,TN,U.S. House Tennessee District 2,Representative,-0.3818,0.23079999999999998,No,Male,White,No,No,No,No,Yes,No,0.9187779360143563,0.024499365475846416,0.033338149160814214,0.08122206398564391,0.029858316471202278,0.5112783305394896,0.35041851420065695,0.18952240370799928,43020.57142857143,0.0762589592917755,0.17178803381138333,0.8068677371692502,0.16297892046207632,0.804523506953566,0.5289018986768719,0,0
630,Renee Hoyos,TN,U.S. House Tennessee District 2,Representative,-0.3818,0.7241000400000001,Yes,Female,White,No,No,No,No,No,No,0.9187779360143563,0.024499365475846416,0.033338149160814214,0.08122206398564391,0.029858316471202278,0.5112783305394896,0.35041851420065695,0.18952240370799928,43020.57142857143,0.0762589592917755,0.17178803381138333,0.8068677371692502,0.16297892046207632,0.804523506953566,0.5289018986768719,0,0
631,Danielle Mitchell,TN,U.S. House Tennessee District 3,Representative,-0.35979999999999995,1.0,Yes,Female,White,No,No,No,No,Yes,No,0.9116623536501343,0.038336117900414836,0.02602281507245876,0.08833764634986588,0.021256004452014032,0.5028544303746787,0.354871846363416,0.17863967330625272,39974.818181818184,0.09267830605381551,0.18890904734322309,0.8493623078397203,0.18251906573833704,0.8471133139586863,0.6368450386858617,0,0
632,Christopher Hale,TN,U.S. House Tennessee District 4,Representative,-0.41479999999999995,0.34720001000000006,No,Male,White,No,No,No,No,No,Yes,0.8689733702256386,0.042251784546412346,0.0395886221147639,0.13102662977436155,0.026981017455794277,0.5043488924725767,0.3619767247184658,0.1741481141781974,42692.625,0.08462176146865616,0.18485794111855064,0.8453375295139312,0.17212004246091012,0.8393925973844588,0.7095024267341853,0,0
633,Mariah Phillips,TN,U.S. House Tennessee District 4,Representative,-0.41479999999999995,0.47509998,Yes,Female,White,No,No,No,No,No,No,0.8689733702256386,0.042251784546412346,0.0395886221147639,0.13102662977436155,0.026981017455794277,0.5043488924725767,0.3619767247184658,0.1741481141781974,42692.625,0.08462176146865616,0.18485794111855064,0.8453375295139312,0.17212004246091012,0.8393925973844588,0.7095024267341853,0,0
634,Steven Reynolds,TN,U.S. House Tennessee District 4,Representative,-0.41479999999999995,0.1777,No,Male,White,No,No,No,No,No,No,0.8689733702256386,0.042251784546412346,0.0395886221147639,0.13102662977436155,0.026981017455794277,0.5043488924725767,0.3619767247184658,0.1741481141781974,42692.625,0.08462176146865616,0.18485794111855064,0.8453375295139312,0.17212004246091012,0.8393925973844588,0.7095024267341853,0,0
635,Christopher Finley,TN,U.S. House Tennessee District 6,Representative,-0.49110001000000003,0.1506,No,Male,White,No,No,No,No,No,No,0.921732742291719,0.02620732861583202,0.02973666439818683,0.07826725770828112,0.024723879894489337,0.5059923980633139,0.3536952571394857,0.18466998042775237,42451.89473684211,0.07733700232405677,0.18275170964623164,0.8439924244606172,0.1769931507142749,0.8427924276282807,0.7526576836199803,0,0
636,Dawn Barlow,TN,U.S. House Tennessee District 6,Representative,-0.49110001000000003,0.5450999799999999,Yes,Female,White,No,No,No,No,Yes,No,0.921732742291719,0.02620732861583202,0.02973666439818683,0.07826725770828112,0.024723879894489337,0.5059923980633139,0.3536952571394857,0.18466998042775237,42451.89473684211,0.07733700232405677,0.18275170964623164,0.8439924244606172,0.1769931507142749,0.8427924276282807,0.7526576836199803,0,0
637,Merrilee Wineinger,TN,U.S. House Tennessee District 6,Representative,-0.49110001000000003,0.22059998999999997,No,Female,White,No,No,No,No,No,No,0.921732742291719,0.02620732861583202,0.02973666439818683,0.07826725770828112,0.024723879894489337,0.5059923980633139,0.3536952571394857,0.18466998042775237,42451.89473684211,0.07733700232405677,0.18275170964623164,0.8439924244606172,0.1769931507142749,0.8427924276282807,0.7526576836199803,0,0
638,Peter Heffernan,TN,U.S. House Tennessee District 6,Representative,-0.49110001000000003,0.08369999900000001,No,Male,White,No,No,No,No,No,No,0.921732742291719,0.02620732861583202,0.02973666439818683,0.07826725770828112,0.024723879894489337,0.5059923980633139,0.3536952571394857,0.18466998042775237,42451.89473684211,0.07733700232405677,0.18275170964623164,0.8439924244606172,0.1769931507142749,0.8427924276282807,0.7526576836199803,0,0
639,Justin Kanew,TN,U.S. House Tennessee District 7,Representative,-0.40209998999999996,0.62110001,Yes,Male,White,No,No,No,No,No,No,0.8690969266945241,0.07530465287950208,0.028362291550611617,0.13090307330547582,0.02103244076532365,0.5013877116363553,0.3656870021371305,0.17790518142458747,42317.15789473684,0.09025838600656355,0.1765602207809577,0.8446822248107476,0.16954673404909176,0.8399552440991261,0.7560602488471367,0,0
640,Matt Reel,TN,U.S. House Tennessee District 7,Representative,-0.40209998999999996,0.37889998999999996,No,Male,White,Yes,No,No,No,No,No,0.8690969266945241,0.07530465287950208,0.028362291550611617,0.13090307330547582,0.02103244076532365,0.5013877116363553,0.3656870021371305,0.17790518142458747,42317.15789473684,0.09025838600656355,0.1765602207809577,0.8446822248107476,0.16954673404909176,0.8399552440991261,0.7560602488471367,0,0
